flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
0,1,3,bauxite_mining,bauxite,164.00915,,,,2022,162.85822690918093,162.8623004730789,32.80183,295.21647
1,2,3,import_of_bauxite,bauxite,3280.183,,,,2022,4071.054693248203,4071.0517041768594,656.0366,5904.3294000000005
2,3,85,bauxite,export_bauxite,6.0,,,,2022,6.321381276425518,6.326515000561962,1.2000000000000002,10.8
3,3,86,bauxite,bauxite_non_aluminum_use,164.00915,,,,2022,173.22888032031884,173.2332061161186,32.80183,295.21647
4,3,5,bauxite,bauxite_refining_to_alumina,3280.183,,,,2022,4042.5405424728297,4042.55983106845,656.0366,5904.3294000000005
5,4,6,import_alumina,primary_smelting_hall_hauroult_to_aluminum,,,,,2022,1436.2029357821289,1436.208435712006,0.0,11204.550000000001
6,5,87,bauxite_refining_to_alumina,waste_bauxite,1804.10065,,,,2022,2340.839296984376,2340.8420807050024,360.82013000000006,3247.38117
7,5,88,bauxite_refining_to_alumina,export_alumina,174.0,,,,2022,210.64340834406414,210.6611716443891,34.800000000000004,313.2
8,5,89,bauxite_refining_to_alumina,alumina_non_aluminum_use,744.628,,,,2022,800.6274945659825,800.612756773347,148.9256,1340.3304
9,5,6,bauxite_refining_to_alumina,primary_smelting_hall_hauroult_to_aluminum,557.45435,,,,2022,675.4059767582139,675.4100616662402,111.49087,1003.41783
10,6,90,primary_smelting_hall_hauroult_to_aluminum,waste_alumina,1352.934,,,,2022,1205.3987070029877,1205.4099323370392,270.58680000000004,2435.2812000000004
11,6,8,primary_smelting_hall_hauroult_to_aluminum,remelting,528.7105257,,,,2022,566.8886523472454,566.8869365858197,105.74210513999999,951.67894626
12,6,9,primary_smelting_hall_hauroult_to_aluminum,refining,332.2894743,,,,2022,341.6818210512462,341.6883073791797,66.45789486,598.12105374
13,7,8,import_unwrought_aluminum_ingot,remelting,2829.794168,,,,2022,4145.352553393428,4145.358950894472,565.9588335999999,5093.629502399999
14,7,9,import_unwrought_aluminum_ingot,refining,1320.205832,,,,2022,1270.2413946610222,1270.227673193827,264.0411664,2376.3704976000004
